Bölüm,KaynakURL,Tarih Tarih,Anket şirketi Anket şirketi,Örneklem Örneklem,CHP Unnamed: 3_level_1,AKP Unnamed: 4_level_1,İYİ Unnamed: 5_level_1,DEM Unnamed: 6_level_1,MHP Unnamed: 7_level_1,Diğerleri Diğerleri,Kararsız Kararsız,Fark Fark,İYİ Unnamed: 4_level_1,AKP Unnamed: 5_level_1,ZP Unnamed: 7_level_1,YRP Unnamed: 8_level_1,MHP Unnamed: 3_level_1,CHP Unnamed: 5_level_1,AKP Unnamed: 3_level_1,CHP Unnamed: 4_level_1,TİP Unnamed: 5_level_1,İYİ Unnamed: 6_level_1,DP Unnamed: 7_level_1,DEM Unnamed: 5_level_1,DEM Unnamed: 7_level_1,ZP Unnamed: 9_level_1,SP Unnamed: 4_level_1,ZP Unnamed: 6_level_1,YRP Unnamed: 5_level_1,BBP Unnamed: 6_level_1,DSP Unnamed: 4_level_1,TKP Unnamed: 6_level_1,TİP Unnamed: 7_level_1,SOL Unnamed: 8_level_1,BBP Unnamed: 4_level_1,DP Unnamed: 5_level_1,DEM Unnamed: 8_level_1,CHP Unnamed: 6_level_1,BBP Unnamed: 5_level_1,SP Unnamed: 5_level_1,TİP Unnamed: 4_level_1,DSP Unnamed: 6_level_1,YRP Unnamed: 4_level_1,MHP Unnamed: 5_level_1,MHP Unnamed: 4_level_1,YRP Unnamed: 7_level_1,ZP Unnamed: 8_level_1,HDP Unnamed: 8_level_1,HDP Unnamed: 3_level_1,İYİ Unnamed: 7_level_1,Bağ. Unnamed: 9_level_1,DEVA Unnamed: 7_level_1,YRP Unnamed: 6_level_1,İYİ Unnamed: 3_level_1,SP Unnamed: 7_level_1,GP Unnamed: 6_level_1,MHP Unnamed: 6_level_1,Unnamed: 10_level_0 Unnamed: 10_level_1,Unnamed: 11_level_0 Unnamed: 11_level_1,Unnamed: 12_level_0 Unnamed: 12_level_1,Unnamed: 13_level_0 Unnamed: 13_level_1,Unnamed: 14_level_0 Unnamed: 14_level_1,Unnamed: 9_level_0 Unnamed: 9_level_1,HÜDA Unnamed: 6_level_1,CHP Unnamed: 7_level_1,İYİ Unnamed: 8_level_1,HÜDA Unnamed: 9_level_1,İYİP Unnamed: 5_level_1,İYİP Unnamed: 4_level_1,MHP Unnamed: 8_level_1,Bağ. Unnamed: 7_level_1,DP Unnamed: 4_level_1,TİP Unnamed: 8_level_1,Fark Unnamed: 10_level_1,Bağ. Unnamed: 5_level_1,MP Unnamed: 8_level_1,ZP Unnamed: 5_level_1,İYİ Unnamed: 9_level_1,YRP Unnamed: 9_level_1,Bağ. Unnamed: 3_level_1
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24 Şub-1 Mar,ASAL,1.280,,,,,,39,—,355,85,,,,,23,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,GENAR,?,,,,,,27,—,465,34,,,,,205,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24-27 Şubat,ORC,1.650,,,,,,35,111,234,155,,,,,206,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,,,,,,2024,2024,2024,2024,,,,,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,475.451,,,,,,59,—,351,295,,,,,—,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokat,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,KODAR,1878.0,,,24,,,12,,74.0,,,,,,,373,,,,,,,,,,,,,,,,,,,110,,,,,,,447.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokat,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,2024,,,2024,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,2024,,,,,,,2024.0,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokat,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,83.152,,,204,,,—,,208.0,,,,,,,488,,,,,,,,,,,,,,,,,,,—,,,,,,,280.0,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zonguldak,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,14 Mart,KODAR,1.428,,,,,—,47,,43,,,,,,,395,438,,58,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zonguldak,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,2024,2024,,2024,,,,,,,2024,2024,,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zonguldak,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,59.095,,,,,150,32,,34,,,,,,,425,391,,—,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,25-27 Mart,ORC,1.790,,,,—,,52,—,26,134,,,,,394,42,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-26 Mart,Avrasya,?,,,,—,,146,—,18,—,,,,,436,418,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-25 Mart,SAROS,1.947,,,,—,,78,—,38,58,,,,,451,413,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-25 Mart,İVEM,1.934,,,,—,,40,—,9,46,,,,,451,442,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-25 Mart,Areda Survey,2.182,,,,—,,37,—,2,81,,,,,419,439,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,GENAR,?,,,,—,,31,—,3,74,,,,,424,454,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,14-18 Mart,Aksoy,2.400,,,,07,,22,—,58,29,,,,,49,432,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-15 Mart,ADA,1.500,,,,—,,56,—,25,45,,,,,462,437,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24 Şub-5 Mar,MAK,990,,,,5,,3,5,6,11,,,,,34,40,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,SONAR,3.851,,,,15,,36,—,43,4,,,,,428,471,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,1.800,,,,—,,27,—,26,106,,,,,401,427,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,16-24 Şubat,ASAL,1.080,,,,15,,74,—,21,65,,,,,404,425,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2-3 Şubat,Gezici,8.124,,,,06,,3,—,51,39,,,,,472,421,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,,,,2024,,2024,2024,2024,2024,,,,,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Aralık,ALF,1.900,,,,34,,51,—,67,98,,,,,442,375,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2023,2023,2023,,,,2023,,2023,2023,2023,2023,,,,,2023,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,785.432,,,,—,,57,—,13,465,,,,,–,478,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,SONAR,2.866,,,,,,17,,26,,,,,,,293,238,,9,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,,,,,,,2024,2024,,2024,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,
Balıkesir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,110.887,,,,,,5,,144,,,,,,,547,403,,—,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,
Bilecik,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,11-15 Mart,ALF,1.28,407.0,392,,,,29,83,15,,,,,,,,,,38,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilecik,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,,,,2024,2024,2024,,,,,,,,,,2024,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilecik,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,32.512,506.0,42,,,,24,—,86,,,,,,,,,,—,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,27-29 Mart,Özdemir,2.400,,,27,,,30,,69,,,41,,,,389,458,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-26 Mart,ALF,3.400,,,23,,,7,,28,,,—,,,,416,444,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-26 Mart,Avrasya,?,,,—,,,164,,14,,,—,,,,411,425,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-25 Mart,Areda Survey,2.416,,,33,,,26,,13,,,25,,,,426,413,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,18-25 Mart,SAROS,2.918,,,61,,,47,,36,,,—,,,,438,402,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-23 Mart,İVEM,1.945,,,49,,,40,,22,,,28,,,,431,409,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,18-21 Mart,Aksoy,2.400,,,14,,,21,,93,,,25,,,,395,488,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ORC,7.140,,,39,,,49,,35,,,27,,,,416,385,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-18 Mart,Pollstar,4.700,,,57,,,51,,68,,,—,,,,382,450,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-17 Mart,ASAL,1.400,,,3,,,52,,17,,,35,,,,395,412,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-15 Mart,ADA,1.500,,,32,,,37,,27,,,39,,,,433,406,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,11-14 Mart,Aksoy,1.067,,,26,,,38,,64,,,34,,,,388,452,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-14 Mart,ALF,9.700,,,36,,,71,,13,,,19,,,,384,371,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21 Şub-5 Mar,MAK,2.370,,,2,,,30,,4,,,1,,,,45,41,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,20-24 Şubat,Özdemir,2.363,,,29,,,11,,117,,,47,,,,358,475,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,26-29 Ocak,ORC,5.200,,,54,,,25,,31,,,—,,,,383,414,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,,,2024,,,2024,,2024,,,2024,,,,2024,2024,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,1.810.393,,,—,,,34,,26,,,—,,,,496,47,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,8-13 Mart,ALF,1.43,392.0,375,89,,,22,39,17,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,2024,2024,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,68.546,472.0,423,—,,,105,—,49,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ORC,1.29,,,,,,25,,357,52,,,,,,531,,,,,,,,,,,,,,,,,,,174,,65,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,2024,,,,,,2024,,,,,,,,,,,,,,,,,,,2024,,2024,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,154.536,,,,,,58,,409,226,,,,,,635,,,,,,,,,,,,,,,,,,,—,,81,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ORC,1.15,,,,,,35,64,32,138,,,,,,317,,,,,,,,,,351,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,8-13 Mart,ALF,1.15,,,,,,18,—,21,94,,,,,,304,,,,,,,,,,325,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,2024,2024,2024,,,,,,2024,,,,,,,,,,2024,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,29.739,,,,,,35,—,49,458,,,,,,507,,,,,,,,,,—,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ORC,1.35,361.0,349,135,,,68,,12,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,,2024,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,62.978,534.0,418,—,,,34,,116,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ORC,1.62,478.0,36,47,,,42,,118,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,,2024,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,267.881,621.0,351,—,,,28,,27,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,8-13 Mart,ALF,2.26,,,75,,,17,83,64,,,25,,,,408,344,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,2024,,,2024,2024,2024,,,2024,,,,2024,2024,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,519.846,,,—,,,4,—,5,,,—,,,,505,455,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,8-13 Mart,ALF,1.29,,,,,,15,85,182,83,,,,432.0,25,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,28,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,2024,2024,2024,,,,2024.0,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bursa,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,34.687,,,,,,12,—,78,401,,,,479.0,—,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,—,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Çanakkale,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-24 Mart,ALF,1.56,351.0,184,385,,,8,—,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Çanakkale,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,20-23 Mart,ORC,1.5,357.0,176,381,,,86,—,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Çanakkale,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,Bulgu,1.2,406.0,297,238,,,60,—,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Çanakkale,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,6-9 Mart,ORC,1.36,331.0,217,342,,,3,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Çanakkale,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Çanakkale,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,76.037,607.0,356,—,,,37,—,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,GENAR,?,323.0,465,158,,,49,—,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-24 Mart,ORC,1.480,222.0,352,373,,,53,—,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
